post_id,baseline_category,baseline_confidence,refined_category,refined_confidence,change_type,confidence_delta,baseline_entities,refined_entities
3258487676675563142,unknown,0.7,unknown,0.613,CONFIDENCE_UPDATED,-0.087,"{""meal_type"": ""unknown"", ""cuisines"": [""american""], ""content_type"": ""food_spot"", ""location"": {""name"": ""NFA Burger"", ""slug"": ""nfa-burger""}, ""signals"": {""meal_evidence"": {}, ""cuisine_evidence"": {""american"": [""burger""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantafood"", ""atleats"", ""atlfood"", ""dunwoodyga"", ""nfaburger""], ""mentions"": [""atllovesmo"", ""nfaburger""], ""likes"": 434, ""comments"": 71, ""video_views"": 9827}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.285, ""baseline_label"": ""unknown"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [""american""], ""embedding_similarities"": {""american"": 0.483}, ""baseline_cuisines"": [""american""], ""newly_detected"": [], ""removed"": [], ""reason"": ""embedding_confirms_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.309, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3451943659375981403,breakfast,0.7,breakfast,0.613,CONFIDENCE_UPDATED,-0.087,"{""meal_type"": ""breakfast"", ""cuisines"": [""coffee_cafe""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""breakfast"": [""bagel""], ""drinks"": [""bar""]}, ""cuisine_evidence"": {""coffee_cafe"": [""coffee""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [], ""mentions"": [""bellwoodcoffee"", ""emeraldcitybagels"", ""thevictorianatlanta""], ""likes"": 1749, ""comments"": 54, ""video_views"": 9814}}","{""meal_type_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.251, ""baseline_label"": ""breakfast"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""coffee_cafe""], ""newly_detected"": [], ""removed"": [""coffee_cafe""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.329, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3300442383400036615,event,0.7,event,0.613,CONFIDENCE_UPDATED,-0.087,"{""meal_type"": ""dinner"", ""cuisines"": [""bakery"", ""coffee_cafe""], ""content_type"": ""event"", ""location"": {""name"": ""Warm Waves Coffee House"", ""slug"": ""warm-waves-coffee-house""}, ""signals"": {""meal_evidence"": {""dinner"": [""dinner""], ""dessert"": [""dessert""], ""drinks"": [""wine""]}, ""cuisine_evidence"": {""bakery"": [""bakery"", ""pastry""], ""coffee_cafe"": [""coffee"", ""latte"", ""matcha""]}, ""content_evidence"": {""event"": [""event""]}}, ""metadata"": {""hashtags"": [""alpharetta"", ""alpharettadatenight"", ""atlantaeats"", ""atlcoffee"", ""atldatenight""], ""mentions"": [""atllovesmo"", ""stgermainbakery"", ""warmwavescoffee""], ""likes"": 1181, ""comments"": 93, ""video_views"": 9711}}","{""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.298, ""baseline_label"": ""dinner"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""bakery"", ""coffee_cafe""], ""newly_detected"": [], ""removed"": [""coffee_cafe"", ""bakery""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.427, ""baseline_label"": ""event"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3638345946586105833,unknown,0.7,unknown,0.613,CONFIDENCE_UPDATED,-0.087,"{""meal_type"": ""unknown"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {}, ""cuisine_evidence"": {}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlanta"", ""atlblog"", ""scad"", ""thingstodoinatlanta""], ""mentions"": [""paulaswallace"", ""scaddotedu"", ""scadfash""], ""likes"": 14700, ""comments"": 139, ""video_views"": 9700}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.119, ""baseline_label"": ""unknown"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""activity"", ""embedding_similarity"": 0.368, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}"
3140926279918118744,drinks,0.7,drinks,0.613,CONFIDENCE_UPDATED,-0.087,"{""meal_type"": ""drinks"", ""cuisines"": [""mediterranean""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Yalda"", ""slug"": ""yalda""}, ""signals"": {""meal_evidence"": {""drinks"": [""cocktail""]}, ""cuisine_evidence"": {""mediterranean"": [""mediterranean""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantafood"", ""atldatenight"", ""atlfoodie"", ""sandyspringsga""], ""mentions"": [""atllovesmo"", ""yalda.atl""], ""likes"": 774, ""comments"": 34, ""video_views"": 8760}}","{""meal_type_evidence"": {""embedding_label"": ""lunch"", ""embedding_similarity"": 0.29, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""mediterranean""], ""newly_detected"": [], ""removed"": [""mediterranean""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.304, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3615946725702605052,event,0.7,event,0.613,CONFIDENCE_UPDATED,-0.087,"{""meal_type"": ""unknown"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {}, ""cuisine_evidence"": {}, ""content_evidence"": {""event"": [""market""]}}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""atleats"", ""thingstodoinatlanta""], ""mentions"": [""atlantabeltline"", ""atllovesmo"", ""poncecitymarket"", ""scoutlivingpcm""], ""likes"": 987, ""comments"": 703, ""video_views"": 8511}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.201, ""baseline_label"": ""unknown"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""activity"", ""embedding_similarity"": 0.334, ""baseline_label"": ""event"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3499695045928554228,drinks,0.7,drinks,0.613,CONFIDENCE_UPDATED,-0.087,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""drinks"": [""bar""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantajewelry"", ""atlblog"", ""ddpartner"", ""diamonds""], ""mentions"": [""atllovesmo"", ""diamondsdirect""], ""likes"": 493, ""comments"": 945, ""video_views"": 8032}}","{""meal_type_evidence"": {""embedding_label"": ""dessert"", ""embedding_similarity"": 0.279, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.201, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3275084578832531981,event,0.7,event,0.613,CONFIDENCE_UPDATED,-0.087,"{""meal_type"": ""drinks"", ""cuisines"": [""coffee_cafe""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""drinks"": [""drink""]}, ""cuisine_evidence"": {""coffee_cafe"": [""coffee"", ""latte"", ""matcha""]}, ""content_evidence"": {""event"": [""market""]}}, ""metadata"": {""hashtags"": [""atlanta"", ""atlcoffee"", ""atlcoffeeshops"", ""atleats"", ""pecanmilk""], ""mentions"": [""atllovesmo"", ""drinktreehouse"", ""grantparkmarket"", ""spillerpark"", ""therounds.co""], ""likes"": 773, ""comments"": 97, ""video_views"": 7947}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.191, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""coffee_cafe""], ""newly_detected"": [], ""removed"": [""coffee_cafe""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.169, ""baseline_label"": ""event"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3706957807566901758,event,0.7,event,0.613,CONFIDENCE_UPDATED,-0.087,"{""meal_type"": ""unknown"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {}, ""cuisine_evidence"": {}, ""content_evidence"": {""event"": [""event""]}}, ""metadata"": {""hashtags"": [""atlartscene"", ""atlblog"", ""atlcreatives"", ""fitfolabs""], ""mentions"": [""atllovesmo"", ""byvtrubb"", ""deathbymom"", ""emeraldvision"", ""fitfolabs"", ""jordanjust"", ""nickchase.1"", ""sammmmm.a"", ""stifficc"", ""thejuanantonio_"", ""zlisterr""], ""likes"": 709, ""comments"": 159, ""video_views"": 7644}}","{""meal_type_evidence"": {""embedding_label"": ""dessert"", ""embedding_similarity"": 0.128, ""baseline_label"": ""unknown"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""activity"", ""embedding_similarity"": 0.304, ""baseline_label"": ""event"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3311256416340019791,event,0.7,event,0.613,CONFIDENCE_UPDATED,-0.087,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Ponce City Market"", ""slug"": ""ponce-city-market""}, ""signals"": {""meal_evidence"": {""drinks"": [""rum""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""event"": [""event""]}}, ""metadata"": {""hashtags"": [""atlanta"", ""atlblog"", ""atlhealthcare"", ""onemedical"", ""sponsored""], ""mentions"": [""onemedical""], ""likes"": 414, ""comments"": 81, ""video_views"": 7626}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.104, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""event"", ""embedding_similarity"": 0.051, ""baseline_label"": ""event"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3164084580881503611,unknown,0.7,unknown,0.613,CONFIDENCE_UPDATED,-0.087,"{""meal_type"": ""unknown"", ""cuisines"": [""coffee_cafe""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {}, ""cuisine_evidence"": {""coffee_cafe"": [""coffee"", ""cafe""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlanta"", ""atlantaplants"", ""atlblog"", ""atlcafe"", ""atlplants"", ""atlshop""], ""mentions"": [""bellwoodcoffee"", ""florafaunaatl"", ""goatcityplantdesign"", ""thekrogdistrictatl"", ""thevictorianatlanta""], ""likes"": 1054, ""comments"": 55, ""video_views"": 7413}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.186, ""baseline_label"": ""unknown"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""coffee_cafe""], ""newly_detected"": [], ""removed"": [""coffee_cafe""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""event"", ""embedding_similarity"": 0.238, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3494888042823417160,unknown,0.7,unknown,0.613,CONFIDENCE_UPDATED,-0.087,"{""meal_type"": ""unknown"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {}, ""cuisine_evidence"": {}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlanta"", ""atlblog"", ""atlvet"", ""bondvet"", ""bondvetpartner""], ""mentions"": [""bondvetclinic""], ""likes"": 583, ""comments"": 92, ""video_views"": 7085}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.22, ""baseline_label"": ""unknown"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.169, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3789876849133305610,unknown,0.7,unknown,0.613,CONFIDENCE_UPDATED,-0.087,"{""meal_type"": ""unknown"", ""cuisines"": [""italian""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {}, ""cuisine_evidence"": {""italian"": [""pizza""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [], ""mentions"": [""atllovesmo"", ""mistero1pizza""], ""likes"": 707, ""comments"": 634, ""video_views"": 6734}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.298, ""baseline_label"": ""unknown"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""italian""], ""newly_detected"": [], ""removed"": [""italian""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.272, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
3283706808811194749,event,0.7,event,0.613,CONFIDENCE_UPDATED,-0.087,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""drinks"": [""drink""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""event"": [""market""]}}, ""metadata"": {""hashtags"": [""atlantaliving"", ""atldental"", ""dentisty"", ""selfcare"", ""sponsored""], ""mentions"": [""hello_tend"", ""poncecitymarket""], ""likes"": 271, ""comments"": 109, ""video_views"": 6002}}","{""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.245, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""event"", ""embedding_similarity"": 0.058, ""baseline_label"": ""event"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}"
